user_id,image_id,class
12,559,9
6,560,7
71,561,4
0,562,7
33,563,6
35,564,1
81,565,3
92,566,5
76,567,2
10,568,1
97,569,1
5,570,4
10,571,1
18,572,8
55,573,7
80,574,0
17,575,3
97,576,1
67,577,0
72,578,0
44,579,6
65,580,7
24,581,9
9,582,2
28,583,7
72,584,7
24,585,8
44,586,5
48,587,3
98,588,2
43,589,0
2,590,9
64,591,2
39,592,4
16,593,4
95,594,2
20,595,3
79,596,6
44,597,5
11,598,7
73,599,5
83,600,6
20,601,0
81,602,7
10,603,5
40,604,4
15,605,4
42,606,8
91,607,0
31,608,2
13,609,4
35,610,8
75,611,3
98,612,2
18,613,8
53,614,1
77,615,4
87,616,2
67,617,0
81,618,3
50,619,3
42,620,8
26,621,7
34,622,9
72,623,7
0,624,2
49,625,8
74,626,9
93,627,1
39,628,2
5,629,4
99,630,1
29,631,6
32,632,5
1,633,4
81,634,3
95,635,6
80,636,6
72,637,0
64,638,8
49,639,8
21,640,4
70,641,4
22,642,1
29,643,7
39,644,1
46,645,8
40,646,8
99,647,6
66,648,1
20,649,6
94,650,0
67,651,2
58,652,1
47,653,3
56,654,4
6,655,1
23,656,0
90,657,5
47,658,9
55,659,9
16,660,2
25,661,4
60,662,9
18,663,8
17,664,8
14,665,6
86,666,7
35,667,0
94,668,5
73,669,5
63,670,5
62,671,2
73,672,7
39,673,8
55,674,0
38,675,0
24,676,6
18,677,8
97,678,1
86,679,1
49,680,8
58,681,0
4,682,8
21,683,2
18,684,7
48,685,7
89,686,0
34,687,7
40,688,8
13,689,0
78,690,0
3,691,5
83,692,5
66,693,1
79,694,4
85,695,7
63,696,5
44,697,4
51,698,9
39,699,4
62,700,2
79,701,4
24,702,8
2,703,5
93,704,6
68,705,3
81,706,4
19,707,4
19,708,8
32,709,5
85,710,5
51,711,1
28,712,7
92,713,0
53,714,1
94,715,5
89,716,0
71,717,9
87,718,6
21,719,4
46,720,4
48,721,8
72,722,3
79,723,9
17,724,5
62,725,2
93,726,5
32,727,7
81,728,4
90,729,0
77,730,7
89,731,3
53,732,0
30,733,6
7,734,7
22,735,7
61,736,4
38,737,5
23,738,6
3,739,5
41,740,5
55,741,0
20,742,2
55,743,9
88,744,5
38,745,3
79,746,3
53,747,1
95,748,1
42,749,3
31,750,2
19,751,9
38,752,3
81,753,3
4,754,7
67,755,1
38,756,2
38,757,6
51,758,5
45,759,5
53,760,5
45,761,0
42,762,9
18,763,8
15,764,0
40,765,4
68,766,4
10,767,2
48,768,5
67,769,9
70,770,3
14,771,1
36,772,7
48,773,8
99,774,6
17,775,8
15,776,0
50,777,0
89,778,7
78,779,7
9,780,5
66,781,9
74,782,0
75,783,6
35,784,3
37,785,8
93,786,6
2,787,0
68,788,3
22,789,7
11,790,1
52,791,9
40,792,6
17,793,9
61,794,6
54,795,1
66,796,0
58,797,1
72,798,0
13,799,9
45,800,5
64,801,2
95,802,2
88,803,5
95,804,0
6,805,8
30,806,9
99,807,2
45,808,4
23,809,3
61,810,8
94,811,0
15,812,0
56,813,7
34,814,3
84,815,6
75,816,7
66,817,8
73,818,7
94,819,1
29,820,5
54,821,6
24,822,8
72,823,7
30,824,1
5,825,3
99,826,1
68,827,9
58,828,6
57,829,9
65,830,9
16,831,5
39,832,1
76,833,2
62,834,4
95,835,5
41,836,8
50,837,6
4,838,4
96,839,1
6,840,8
54,841,6
92,842,2
57,843,3
32,844,5
24,845,9
23,846,1
2,847,0
51,848,8
76,849,4
47,850,9
48,851,4
91,852,7
72,853,9
75,854,3
36,855,0
63,856,8
81,857,3
18,858,7
27,859,9
91,860,2
81,861,4
75,862,5
42,863,5
24,864,8
88,865,4
91,866,2
80,867,0
95,868,1
79,869,3
49,870,3
36,871,7
75,872,0
31,873,7
0,874,7
45,875,4
39,876,8
79,877,4
32,878,5
0,879,7
79,880,5
66,881,9
98,882,1
47,883,3
92,884,7
5,885,2
89,886,7
22,887,7
92,888,4
76,889,6
38,890,4
21,891,7
1,892,7
16,893,0
36,894,9
42,895,1
41,896,0
0,897,5
16,898,2
71,899,9
32,900,4
82,901,2
96,902,1
63,903,8
81,904,4
34,905,7
35,906,8
52,907,5
69,908,6
21,909,6
98,910,1
72,911,0
99,912,1
82,913,4
90,914,5
4,915,9
27,916,7
7,917,8
61,918,3
4,919,8
38,920,6
40,921,5
46,922,6
37,923,8
63,924,5
51,925,4
39,926,2
83,927,7
30,928,8
30,929,3
48,930,9
70,931,3
43,932,7
99,933,2
38,934,9
62,935,2
19,936,6
40,937,3
44,938,6
99,939,6
82,940,2
55,941,9
5,942,3
72,943,9
39,944,2
31,945,5
97,946,6
44,947,4
83,948,3
79,949,3
85,950,4
81,951,4
8,952,0
99,953,1
36,954,0
16,955,0
5,956,8
82,957,7
68,958,3
68,959,2
5,960,3
57,961,6
24,962,8
6,963,1
76,964,1
74,965,8
48,966,4
7,967,3
54,968,2
33,969,1
81,970,4
54,971,5
11,972,9
86,973,4
11,974,8
19,975,8
11,976,2
41,977,1
32,978,5
45,979,4
71,980,8
47,981,3
1,982,4
65,983,9
64,984,6
58,985,6
27,986,8
66,987,0
33,988,7
43,989,0
54,990,0
14,991,2
95,992,1
27,993,3
77,994,7
12,995,5
62,996,9
18,997,8
2,998,7
84,999,3
93,1000,1
11,1001,8
26,1002,0
98,1003,2
94,1004,5
65,1005,8
47,1006,2
10,1007,1
92,1008,0
88,1009,6
19,1010,8
68,1011,3
14,1012,2
52,1013,8
88,1014,0
30,1015,2
84,1016,5
76,1017,2
11,1018,0
72,1019,7
76,1020,4
45,1021,4
52,1022,0
88,1023,0
37,1024,5
81,1025,3
81,1026,3
52,1027,8
72,1028,3
88,1029,0
29,1030,2
73,1031,0
95,1032,5
79,1033,4
23,1034,5
70,1035,2
18,1036,4
75,1037,1
75,1038,6
73,1039,7
91,1040,3
14,1041,6
70,1042,8
11,1043,5
76,1044,6
44,1045,4
0,1046,7
20,1047,3
87,1048,6
4,1049,8
3,1050,2
33,1051,7
93,1052,3
27,1053,7
69,1054,0
47,1055,3
44,1056,0
91,1057,7
70,1058,8
81,1059,7
67,1060,0
75,1061,5
94,1062,5
60,1063,8
38,1064,4
33,1065,7
14,1066,6
17,1067,3
28,1068,7
30,1069,8
18,1070,6
35,1071,5
83,1072,5
29,1073,0
4,1074,4
56,1075,1
41,1076,0
3,1077,5
40,1078,0
62,1079,3
71,1080,0
1,1081,4
32,1082,1
2,1083,5
18,1084,2
24,1085,9
20,1086,8
64,1087,2
87,1088,7
4,1089,2
36,1090,6
60,1091,8
85,1092,4
31,1093,6
37,1094,5
60,1095,8
25,1096,9
93,1097,5
83,1098,6
27,1099,2
72,1100,0
5,1101,6
16,1102,7
5,1103,3
13,1104,9
21,1105,3
95,1106,2
19,1107,0
53,1108,7
44,1109,1
84,1110,6
35,1111,9
94,1112,5
21,1113,6
94,1114,0
6,1115,2
34,1116,4
10,1117,8
57,1118,4
47,1119,3
30,1120,3
87,1121,5
78,1122,0
64,1123,2
9,1124,6
32,1125,4
24,1126,9
26,1127,9
4,1128,9
78,1129,4
39,1130,1
61,1131,3
41,1132,1
39,1133,1
51,1134,1
79,1135,6
48,1136,7
82,1137,2
86,1138,4
80,1139,9
35,1140,9
11,1141,8
37,1142,5
58,1143,5
96,1144,6
20,1145,5
31,1146,7
79,1147,6
42,1148,8
11,1149,8
21,1150,6
58,1151,0
65,1152,9
38,1153,5
87,1154,7
88,1155,5
60,1156,2
57,1157,9
72,1158,8
48,1159,8
72,1160,5
0,1161,4
66,1162,7
39,1163,1
82,1164,5
57,1165,5
40,1166,5
52,1167,7
44,1168,2
71,1169,0
12,1170,9
8,1171,2
19,1172,9
43,1173,9
83,1174,5
14,1175,2
14,1176,0
1,1177,8
90,1178,0
63,1179,1
30,1180,8
10,1181,6
55,1182,6
78,1183,3
23,1184,9
11,1185,5
4,1186,5
7,1187,2
9,1188,3
83,1189,5
81,1190,4
10,1191,6
49,1192,3
65,1193,2
59,1194,2
64,1195,3
23,1196,1
9,1197,2
61,1198,2
94,1199,3
49,1200,8
75,1201,5
75,1202,2
22,1203,7
40,1204,6
38,1205,3
38,1206,8
6,1207,8
36,1208,0
21,1209,4
61,1210,9
79,1211,3
43,1212,6
1,1213,9
15,1214,7
38,1215,6
66,1216,0
50,1217,5
44,1218,0
83,1219,6
96,1220,2
62,1221,2
73,1222,3
69,1223,1
2,1224,0
65,1225,9
49,1226,4
62,1227,9
69,1228,7
53,1229,0
45,1230,9
45,1231,3
65,1232,9
95,1233,6
17,1234,3
40,1235,4
93,1236,3
75,1237,0
75,1238,0
38,1239,6
92,1240,0
64,1241,2
86,1242,1
9,1243,1
6,1244,8
31,1245,5
83,1246,6
81,1247,5
60,1248,8
91,1249,4
58,1250,4
75,1251,0
11,1252,2
74,1253,8
51,1254,4
17,1255,0
14,1256,2
13,1257,3
24,1258,9
74,1259,5
81,1260,7
33,1261,8
86,1262,5
50,1263,0
1,1264,1
18,1265,8
46,1266,8
58,1267,5
13,1268,3
65,1269,5
95,1270,2
83,1271,3
75,1272,8
18,1273,6
40,1274,5
76,1275,9
33,1276,0
35,1277,8
89,1278,7
77,1279,4
88,1280,0
87,1281,7
9,1282,4
2,1283,0
32,1284,7
32,1285,5
97,1286,2
62,1287,6
21,1288,2
29,1289,7
47,1290,6
27,1291,3
4,1292,9
5,1293,3
93,1294,3
94,1295,2
24,1296,9
50,1297,0
22,1298,5
10,1299,4
45,1300,7
45,1301,1
15,1302,0
30,1303,6
43,1304,0
66,1305,0
14,1306,8
24,1307,3
90,1308,1
37,1309,8
95,1310,6
54,1311,9
9,1312,9
65,1313,2
46,1314,5
34,1315,4
59,1316,9
12,1317,5
24,1318,6
21,1319,6
74,1320,3
53,1321,7
2,1322,5
55,1323,7
47,1324,3
80,1325,0
50,1326,2
24,1327,8
7,1328,5
86,1329,7
65,1330,5
50,1331,6
70,1332,9
68,1333,3
16,1334,7
96,1335,2
98,1336,1
19,1337,3
57,1338,7
22,1339,3
87,1340,2
92,1341,5
6,1342,2
70,1343,8
24,1344,3
40,1345,8
57,1346,6
12,1347,5
59,1348,2
11,1349,2
69,1350,7
88,1351,5
34,1352,8
83,1353,3
38,1354,2
32,1355,7
91,1356,0
56,1357,3
10,1358,6
72,1359,3
7,1360,9
93,1361,1
96,1362,2
0,1363,6
1,1364,3
37,1365,5
93,1366,3
85,1367,1
70,1368,8
40,1369,6
36,1370,3
85,1371,6
83,1372,0
15,1373,9
27,1374,0
90,1375,5
2,1376,5
89,1377,7
40,1378,8
47,1379,3
31,1380,2
24,1381,6
78,1382,2
47,1383,9
86,1384,4
95,1385,2
13,1386,3
74,1387,3
65,1388,9
34,1389,3
18,1390,7
7,1391,7
80,1392,6
8,1393,7
21,1394,6
86,1395,1
11,1396,5
26,1397,6
77,1398,4
34,1399,9
2,1400,0
60,1401,4
20,1402,4
56,1403,1
35,1404,6
63,1405,5
69,1406,6
6,1407,1
80,1408,6
20,1409,3
12,1410,7
69,1411,7
71,1412,6
72,1413,8
82,1414,7
97,1415,2
75,1416,0
77,1417,7
96,1418,1
91,1419,3
54,1420,2
33,1421,1
30,1422,9
44,1423,4
6,1424,0
71,1425,0
89,1426,7
27,1427,1
71,1428,7
96,1429,6
66,1430,9
60,1431,0
79,1432,6
26,1433,2
34,1434,3
22,1435,4
29,1436,2
46,1437,5
42,1438,6
46,1439,6
71,1440,0
85,1441,5
88,1442,5
58,1443,2
96,1444,1
82,1445,6
34,1446,7
19,1447,3
12,1448,7
47,1449,3
84,1450,5
76,1451,0
18,1452,2
22,1453,9
59,1454,2
27,1455,2
23,1456,2
69,1457,9
86,1458,3
95,1459,6
29,1460,7
24,1461,8
73,1462,5
54,1463,5
47,1464,1
44,1465,5
19,1466,6
67,1467,2
76,1468,6
58,1469,7
86,1470,1
75,1471,2
1,1472,9
1,1473,1
2,1474,0
80,1475,0
91,1476,3
17,1477,3
91,1478,2
50,1479,0
47,1480,3
5,1481,4
24,1482,1
25,1483,7
78,1484,7
23,1485,9
56,1486,2
8,1487,0
17,1488,8
76,1489,6
11,1490,8
18,1491,5
49,1492,3
28,1493,5
83,1494,5
67,1495,5
96,1496,5
54,1497,1
45,1498,3
85,1499,4
8,1500,2
48,1501,8
38,1502,7
58,1503,8
60,1504,9
1,1505,8
63,1506,4
29,1507,5
42,1508,6
91,1509,0
60,1510,4
38,1511,2
5,1512,3
67,1513,5
43,1514,0
98,1515,1
4,1516,9
70,1517,9
31,1518,2
8,1519,5
29,1520,7
79,1521,4
98,1522,1
49,1523,5
28,1524,8
85,1525,5
56,1526,4
28,1527,7
10,1528,2
11,1529,8
59,1530,5
89,1531,3
82,1532,1
51,1533,9
92,1534,3
90,1535,0
4,1536,5
22,1537,6
9,1538,2
77,1539,6
86,1540,3
1,1541,9
85,1542,4
81,1543,1
57,1544,3
64,1545,2
33,1546,1
15,1547,9
95,1548,2
52,1549,9
87,1550,4
2,1551,5
78,1552,9
8,1553,7
20,1554,0
65,1555,9
79,1556,3
39,1557,9
57,1558,1
68,1559,8
86,1560,5
28,1561,7
76,1562,4
14,1563,0
38,1564,3
8,1565,4
57,1566,8
59,1567,4
79,1568,3
64,1569,8
33,1570,7
32,1571,1
3,1572,0
85,1573,4
94,1574,1
55,1575,5
64,1576,8
28,1577,8
61,1578,3
94,1579,1
99,1580,1
81,1581,7
77,1582,4
95,1583,0
24,1584,6
10,1585,1
52,1586,4
86,1587,2
71,1588,6
55,1589,9
84,1590,4
51,1591,8
6,1592,9
72,1593,8
51,1594,9
7,1595,7
20,1596,3
21,1597,9
49,1598,8
0,1599,9
75,1600,5
34,1601,9
92,1602,6
94,1603,5
13,1604,9
28,1605,7
67,1606,2
29,1607,9
45,1608,7
20,1609,6
10,1610,5
87,1611,7
71,1612,0
25,1613,8
9,1614,1
29,1615,0
7,1616,8
61,1617,3
90,1618,0
0,1619,1
15,1620,9
29,1621,7
21,1622,5
85,1623,3
0,1624,5
1,1625,3
86,1626,4
29,1627,8
88,1628,3
62,1629,2
71,1630,2
45,1631,1
64,1632,3
80,1633,0
81,1634,6
39,1635,4
11,1636,5
8,1637,5
84,1638,6
47,1639,3
98,1640,1
28,1641,2
54,1642,0
80,1643,0
41,1644,6
98,1645,1
30,1646,1
83,1647,6
33,1648,7
16,1649,4
99,1650,2
40,1651,6
52,1652,8
45,1653,3
26,1654,6
79,1655,3
34,1656,7
14,1657,6
70,1658,9
40,1659,9
47,1660,9
91,1661,0
44,1662,5
96,1663,1
97,1664,1
31,1665,8
97,1666,2
55,1667,8
86,1668,3
28,1669,7
35,1670,4
41,1671,0
23,1672,6
44,1673,8
52,1674,8
30,1675,6
40,1676,8
22,1677,9
32,1678,9
95,1679,1
24,1680,3
25,1681,9
9,1682,0
22,1683,1
62,1684,2
65,1685,9
12,1686,1
3,1687,6
42,1688,9
8,1689,0
64,1690,6
59,1691,0
3,1692,1
49,1693,8
83,1694,5
7,1695,1
57,1696,1
87,1697,7
15,1698,1
40,1699,6
39,1700,9
4,1701,5
36,1702,1
7,1703,9
81,1704,7
50,1705,2
4,1706,8
99,1707,1
86,1708,1
4,1709,0
65,1710,2
14,1711,6
51,1712,5
27,1713,2
47,1714,3
11,1715,9
59,1716,1
15,1717,9
5,1718,3
57,1719,6
24,1720,9
80,1721,0
26,1722,5
75,1723,5
91,1724,3
31,1725,5
50,1726,6
63,1727,3
22,1728,6
35,1729,6
67,1730,2
97,1731,2
3,1732,0
31,1733,6
19,1734,0
50,1735,5
89,1736,3
12,1737,5
93,1738,3
86,1739,3
83,1740,5
59,1741,7
57,1742,7
28,1743,3
2,1744,1
3,1745,2
98,1746,2
17,1747,9
19,1748,6
91,1749,7
99,1750,1
41,1751,6
48,1752,3
32,1753,5
84,1754,6
25,1755,9
85,1756,6
39,1757,4
69,1758,3
79,1759,4
28,1760,3
28,1761,7
94,1762,0
64,1763,3
30,1764,3
70,1765,4
0,1766,2
97,1767,1
72,1768,0
34,1769,4
24,1770,5
44,1771,9
52,1772,0
24,1773,9
74,1774,9
20,1775,0
1,1776,1
1,1777,9
14,1778,7
56,1779,2
6,1780,6
38,1781,7
99,1782,1
27,1783,0
33,1784,6
16,1785,4
21,1786,9
8,1787,1
22,1788,7
29,1789,2
17,1790,5
27,1791,1
50,1792,6
49,1793,8
38,1794,4
19,1795,5
28,1796,7
62,1797,9
31,1798,8
23,1799,1
32,1800,6
13,1801,9
46,1802,0
36,1803,9
21,1804,1
88,1805,3
44,1806,9
44,1807,4
49,1808,8
86,1809,3
20,1810,4
59,1811,2
2,1812,0
56,1813,2
29,1814,9
11,1815,2
72,1816,2
12,1817,1
31,1818,5
66,1819,5
37,1820,4
55,1821,6
47,1822,1
83,1823,6
55,1824,1
64,1825,2
94,1826,5
95,1827,6
59,1828,9
95,1829,1
58,1830,8
99,1831,1
63,1832,8
18,1833,6
78,1834,9
92,1835,0
79,1836,3
34,1837,7
90,1838,0
52,1839,4
15,1840,7
32,1841,7
69,1842,8
78,1843,2
44,1844,0
92,1845,4
77,1846,7
90,1847,5
28,1848,7
81,1849,0
93,1850,1
40,1851,6
35,1852,5
45,1853,5
43,1854,5
93,1855,3
57,1856,9
19,1857,1
70,1858,3
1,1859,4
16,1860,4
87,1861,5
82,1862,4
41,1863,8
42,1864,3
21,1865,9
64,1866,8
80,1867,7
6,1868,3
21,1869,4
78,1870,7
81,1871,4
67,1872,4
95,1873,2
94,1874,3
29,1875,6
60,1876,9
66,1877,7
86,1878,4
53,1879,0
95,1880,5
22,1881,7
99,1882,2
30,1883,9
62,1884,2
95,1885,2
26,1886,8
80,1887,0
52,1888,4
36,1889,9
25,1890,1
59,1891,2
39,1892,4
27,1893,5
17,1894,3
41,1895,1
32,1896,1
57,1897,0
53,1898,8
94,1899,5
51,1900,8
16,1901,9
9,1902,3
76,1903,6
77,1904,6
94,1905,5
12,1906,8
18,1907,8
54,1908,0
11,1909,7
6,1910,1
6,1911,6
92,1912,0
36,1913,0
17,1914,4
84,1915,2
23,1916,1
19,1917,6
62,1918,9
67,1919,0
62,1920,1
11,1921,2
1,1922,5
47,1923,2
83,1924,5
71,1925,4
82,1926,7
67,1927,4
43,1928,5
47,1929,3
86,1930,4
62,1931,9
14,1932,6
46,1933,5
64,1934,2
29,1935,7
30,1936,2
80,1937,0
93,1938,3
90,1939,0
59,1940,9
75,1941,9
34,1942,8
77,1943,2
36,1944,0
85,1945,4
55,1946,0
87,1947,5
22,1948,8
62,1949,5
43,1950,7
26,1951,7
85,1952,4
40,1953,5
13,1954,1
98,1955,1
48,1956,4
85,1957,4
78,1958,0
54,1959,2
3,1960,3
97,1961,2
14,1962,2
16,1963,0
98,1964,6
14,1965,8
32,1966,1
73,1967,4
59,1968,6
61,1969,3
45,1970,3
22,1971,1
69,1972,1
70,1973,2
21,1974,7
96,1975,0
57,1976,3
24,1977,8
51,1978,8
76,1979,0
68,1980,5
99,1981,6
76,1982,4
86,1983,4
55,1984,9
65,1985,2
28,1986,8
77,1987,6
31,1988,5
91,1989,0
71,1990,7
56,1991,2
45,1992,2
30,1993,8
82,1994,4
72,1995,5
36,1996,7
91,1997,4
17,1998,3
20,1999,6
84,2000,6
10,2001,9
31,2002,9
33,2003,6
9,2004,6
66,2005,5
77,2006,4
36,2007,3
63,2008,9
57,2009,0
91,2010,0
16,2011,9
37,2012,5
78,2013,3
21,2014,6
43,2015,5
75,2016,3
96,2017,6
45,2018,7
10,2019,6
24,2020,8
4,2021,2
92,2022,4
32,2023,7
66,2024,8
96,2025,1
73,2026,4
47,2027,1
22,2028,0
44,2029,0
17,2030,0
77,2031,6
79,2032,3
50,2033,3
58,2034,6
8,2035,9
50,2036,7
18,2037,0
2,2038,1
86,2039,3
62,2040,9
12,2041,8
79,2042,3
98,2043,2
9,2044,2
85,2045,3
59,2046,2
94,2047,1
79,2048,6
36,2049,1
6,2050,3
54,2051,5
33,2052,0
39,2053,5
69,2054,1
26,2055,6
37,2056,0
21,2057,6
94,2058,2
2,2059,4
32,2060,2
5,2061,9
80,2062,0
16,2063,9
69,2064,1
63,2065,8
42,2066,6
62,2067,2
96,2068,5
63,2069,5
2,2070,2
96,2071,1
80,2072,0
91,2073,0
64,2074,2
92,2075,4
90,2076,3
76,2077,6
91,2078,0
54,2079,0
15,2080,1
0,2081,6
22,2082,5
92,2083,0
13,2084,4
8,2085,9
24,2086,9
68,2087,8
42,2088,5
87,2089,5
51,2090,8
86,2091,3
74,2092,8
30,2093,8
17,2094,4
16,2095,0
27,2096,3
50,2097,7
68,2098,5
92,2099,7
96,2100,1
58,2101,6
22,2102,1
81,2103,4
5,2104,9
79,2105,3
11,2106,4
77,2107,2
77,2108,4
27,2109,2
66,2110,4
78,2111,3
65,2112,9
82,2113,3
63,2114,1
52,2115,8
45,2116,9
45,2117,4
45,2118,3
94,2119,5
63,2120,8
71,2121,0
75,2122,6
41,2123,1
45,2124,4
20,2125,8
41,2126,8
82,2127,1
55,2128,8
7,2129,0
10,2130,0
15,2131,0
42,2132,4
40,2133,0
82,2134,4
68,2135,5
16,2136,4
45,2137,2
49,2138,6
57,2139,0
