user_id,image_id,class
30,232,7
15,233,8
25,234,8
38,235,7
78,236,1
75,237,4
48,238,6
75,239,4
41,240,2
94,241,2
70,242,5
93,243,0
77,244,3
13,245,8
68,246,9
91,247,4
84,248,1
24,249,1
92,250,4
34,251,1
56,252,9
9,253,6
85,254,3
93,255,3
9,256,6
14,257,9
60,258,5
25,259,7
33,260,6
85,261,9
0,262,4
72,263,2
90,264,4
45,265,0
6,266,0
27,267,0
28,268,8
37,269,7
21,270,5
78,271,1
22,272,8
9,273,6
37,274,7
27,275,0
77,276,1
20,277,7
25,278,7
3,279,8
2,280,2
63,281,7
95,282,4
12,283,8
86,284,8
80,285,9
0,286,8
68,287,9
28,288,8
81,289,2
16,290,8
80,291,9
80,292,1
36,293,3
25,294,5
37,295,7
12,296,4
81,297,0
84,298,1
94,299,4
92,300,4
16,301,0
28,302,8
97,303,4
8,304,3
37,305,7
14,306,9
47,307,7
14,308,7
83,309,9
93,310,3
26,311,6
74,312,9
18,313,8
80,314,1
1,315,5
18,316,9
86,317,8
61,318,5
1,319,5
50,320,3
82,321,3
73,322,3
17,323,0
1,324,5
34,325,1
54,326,0
2,327,6
39,328,7
73,329,3
29,330,0
68,331,9
76,332,0
66,333,7
57,334,0
19,335,4
16,336,8
86,337,8
57,338,0
3,339,7
76,340,0
74,341,3
18,342,9
76,343,0
3,344,8
9,345,6
28,346,8
37,347,7
5,348,7
40,349,6
79,350,4
83,351,9
51,352,1
17,353,0
22,354,8
43,355,0
40,356,6
26,357,6
66,358,7
52,359,1
75,360,2
82,361,8
4,362,1
51,363,1
46,364,6
52,365,0
22,366,5
1,367,4
19,368,7
84,369,8
53,370,1
37,371,7
90,372,4
74,373,9
9,374,6
91,375,9
8,376,8
56,377,1
15,378,2
3,379,6
53,380,1
8,381,8
61,382,5
77,383,3
37,384,7
95,385,4
63,386,7
53,387,1
63,388,9
5,389,2
81,390,9
5,391,2
89,392,4
56,393,1
10,394,0
84,395,8
98,396,2
21,397,5
98,398,2
46,399,0
64,400,6
58,401,0
45,402,8
24,403,1
90,404,4
15,405,9
7,406,2
1,407,5
72,408,8
99,409,2
10,410,5
17,411,8
7,412,2
60,413,5
82,414,3
84,415,4
86,416,8
99,417,2
93,418,3
95,419,4
55,420,1
83,421,9
47,422,7
62,423,5
70,424,5
27,425,0
89,426,4
77,427,3
98,428,2
1,429,5
73,430,3
2,431,6
63,432,5
69,433,2
25,434,8
37,435,7
7,436,2
22,437,8
70,438,2
82,439,3
48,440,2
82,441,3
67,442,8
13,443,8
40,444,6
13,445,8
4,446,1
21,447,4
68,448,9
39,449,7
43,450,1
54,451,4
59,452,3
56,453,1
59,454,3
34,455,0
67,456,8
8,457,2
51,458,1
19,459,7
12,460,6
64,461,2
59,462,3
77,463,3
59,464,3
25,465,7
66,466,7
68,467,9
72,468,3
94,469,2
93,470,0
23,471,5
95,472,4
18,473,9
82,474,2
81,475,8
53,476,1
11,477,4
79,478,4
31,479,1
7,480,2
37,481,7
51,482,5
94,483,8
12,484,5
94,485,4
58,486,0
3,487,0
96,488,3
90,489,4
13,490,7
4,491,1
85,492,3
46,493,0
89,494,9
48,495,1
25,496,7
91,497,9
7,498,2
43,499,0
1,500,4
96,501,3
19,502,7
61,503,5
91,504,9
64,505,2
97,506,3
38,507,7
74,508,3
48,509,5
40,510,6
15,511,8
41,512,2
54,513,0
10,514,5
21,515,5
58,516,0
33,517,6
21,518,3
65,519,4
83,520,9
67,521,5
32,522,1
74,523,9
11,524,8
65,525,4
10,526,0
77,527,3
63,528,7
20,529,7
22,530,8
15,531,1
9,532,6
85,533,9
72,534,3
51,535,1
95,536,4
28,537,8
74,538,7
92,539,4
63,540,7
48,541,5
62,542,5
22,543,8
31,544,1
79,545,0
30,546,7
71,547,7
81,548,0
70,549,5
26,550,6
9,551,6
39,552,7
58,553,0
12,554,6
62,555,5
1,556,5
14,557,3
97,558,3
18,559,9
4,560,7
90,561,4
3,562,7
26,563,6
31,564,1
85,565,3
70,566,5
75,567,2
6,568,1
80,569,1
12,570,4
6,571,1
13,572,8
39,573,7
76,574,0
36,575,3
80,576,1
54,577,0
58,578,0
30,579,6
44,580,7
56,581,9
7,582,2
25,583,7
47,584,7
16,585,8
23,586,5
72,587,3
99,588,2
45,589,0
14,590,9
69,591,2
65,592,4
45,593,4
98,594,2
43,595,3
42,596,6
23,597,5
5,598,7
60,599,5
46,600,6
27,601,0
66,602,7
10,603,5
65,604,4
44,605,4
28,606,8
83,607,0
35,608,2
44,609,4
22,610,8
82,611,3
99,612,2
13,613,8
46,614,1
92,615,4
94,616,2
54,617,0
85,618,3
73,619,3
28,620,8
20,621,7
68,622,9
47,623,7
2,624,2
32,625,8
91,626,9
57,627,1
35,628,2
12,629,4
84,630,1
26,631,6
21,632,5
1,633,4
85,634,3
71,635,6
42,636,6
58,637,0
82,638,8
32,639,8
49,640,4
90,641,4
24,642,1
25,643,7
32,644,1
28,645,8
25,646,8
84,647,6
53,648,1
11,649,6
93,650,0
69,651,2
51,652,1
63,653,3
79,654,4
4,655,1
29,656,0
67,657,5
81,658,9
83,659,9
8,660,2
49,661,4
87,662,9
13,663,8
13,664,8
9,665,6
66,666,7
44,667,0
70,668,5
60,669,5
51,670,5
64,671,2
47,672,7
25,673,8
52,674,0
44,675,0
24,676,6
13,677,8
80,678,1
56,679,1
32,680,8
54,681,0
0,682,8
15,683,2
14,684,7
39,685,7
79,686,0
37,687,7
25,688,8
27,689,0
75,690,0
1,691,5
61,692,5
53,693,1
92,694,4
66,695,7
52,696,5
71,697,4
83,698,9
65,699,4
64,700,2
92,701,4
16,702,8
1,703,5
64,704,6
77,705,3
92,706,4
49,707,4
16,708,8
21,709,5
62,710,5
46,711,1
25,712,7
89,713,0
48,714,1
70,715,5
79,716,0
89,717,9
57,718,6
49,719,4
75,720,4
28,721,8
78,722,3
91,723,9
11,724,5
64,725,2
70,726,5
37,727,7
92,728,4
79,729,0
52,730,7
96,731,3
49,732,0
26,733,6
5,734,7
19,735,7
79,736,4
23,737,5
24,738,6
1,739,5
23,740,5
52,741,0
15,742,2
83,743,9
62,744,5
59,745,3
85,746,3
51,747,1
77,748,1
61,749,3
35,750,2
33,751,9
59,752,3
85,753,3
4,754,7
53,755,1
35,756,2
29,757,6
38,758,5
23,759,5
43,760,5
46,761,0
74,762,9
13,763,8
27,764,0
65,765,4
90,766,4
7,767,2
25,768,5
88,769,9
78,770,3
15,771,1
37,772,7
28,773,8
84,774,6
13,775,8
27,776,0
46,777,0
71,778,7
56,779,7
10,780,5
88,781,9
58,782,0
40,783,6
59,784,3
22,785,8
64,786,6
3,787,0
77,788,3
19,789,7
6,790,1
83,791,9
29,792,6
18,793,9
35,794,6
51,795,1
54,796,0
51,797,1
58,798,0
18,799,9
23,800,5
69,801,2
98,802,2
62,803,5
93,804,0
3,805,8
68,806,9
99,807,2
71,808,4
43,809,3
72,810,8
93,811,0
27,812,0
42,813,7
58,814,3
50,815,6
47,816,7
82,817,8
47,818,7
64,819,1
21,820,5
33,821,6
16,822,8
47,823,7
31,824,1
14,825,3
84,826,1
88,827,9
33,828,6
87,829,9
88,830,9
11,831,5
31,832,1
75,833,2
79,834,4
70,835,5
25,836,8
33,837,6
11,838,4
78,839,1
0,840,8
33,841,6
98,842,2
73,843,3
21,844,5
56,845,9
24,846,1
3,847,0
45,848,8
90,849,4
81,850,9
75,851,4
74,852,7
91,853,9
82,854,3
44,855,0
73,856,8
85,857,3
14,858,7
67,859,9
97,860,2
92,861,4
60,862,5
23,863,5
16,864,8
95,865,4
98,866,2
76,867,0
78,868,1
83,869,3
73,870,3
37,871,7
58,872,0
30,873,7
3,874,7
71,875,4
25,876,8
92,877,4
21,878,5
3,879,7
60,880,5
88,881,9
81,882,1
63,883,3
81,884,7
5,885,2
71,886,7
19,887,7
97,888,4
40,889,6
65,890,4
19,891,7
4,892,7
27,893,0
68,894,9
32,895,1
45,896,0
1,897,5
8,898,2
89,899,9
65,900,4
94,901,2
78,902,1
72,903,8
92,904,4
37,905,7
22,906,8
39,907,5
40,908,6
12,909,6
80,910,1
57,911,0
84,912,1
92,913,4
67,914,5
15,915,9
20,916,7
3,917,8
74,918,3
0,919,8
29,920,6
23,921,5
30,922,6
22,923,8
52,924,5
77,925,4
35,926,2
66,927,7
17,928,8
50,929,3
83,930,9
78,931,3
38,932,7
99,933,2
72,934,9
64,935,2
9,936,6
60,937,3
30,938,6
84,939,6
91,940,2
83,941,9
14,942,3
89,943,9
35,944,2
21,945,5
75,946,6
71,947,4
93,948,3
85,949,3
92,950,4
92,951,4
10,952,0
83,953,1
44,954,0
27,955,0
0,956,8
66,957,7
77,958,3
69,959,2
19,960,3
33,961,6
16,962,8
4,963,1
55,964,1
94,965,8
75,966,4
34,967,3
43,968,2
31,969,1
92,970,4
43,971,5
17,972,9
95,973,4
11,974,8
13,975,8
8,976,2
32,977,1
21,978,5
71,979,4
86,980,8
63,981,3
0,982,4
88,983,9
38,984,6
33,985,6
16,986,8
54,987,0
37,988,7
45,989,0
51,990,0
8,991,2
78,992,1
50,993,3
47,994,7
10,995,5
87,996,9
13,997,8
4,998,7
93,999,3
57,1000,1
8,1001,8
29,1002,0
99,1003,2
70,1004,5
82,1005,8
41,1006,2
6,1007,1
93,1008,0
57,1009,6
13,1010,8
77,1011,3
8,1012,2
56,1013,8
79,1014,0
35,1015,2
61,1016,5
81,1017,2
17,1018,0
47,1019,7
90,1020,4
71,1021,4
48,1022,0
76,1023,0
23,1024,5
85,1025,3
85,1026,3
56,1027,8
78,1028,3
76,1029,0
34,1030,2
58,1031,0
70,1032,5
92,1033,4
12,1034,5
69,1035,2
49,1036,4
55,1037,1
40,1038,6
47,1039,7
96,1040,3
9,1041,6
86,1042,8
10,1043,5
40,1044,6
71,1045,4
3,1046,7
43,1047,3
57,1048,6
0,1049,8
5,1050,2
37,1051,7
97,1052,3
20,1053,7
54,1054,0
63,1055,3
45,1056,0
73,1057,7
86,1058,8
66,1059,7
54,1060,0
60,1061,5
70,1062,5
68,1063,8
65,1064,4
37,1065,7
9,1066,6
36,1067,3
25,1068,7
17,1069,8
9,1070,6
22,1071,5
61,1072,5
36,1073,0
11,1074,4
51,1075,1
45,1076,0
1,1077,5
44,1078,0
77,1079,3
56,1080,0
0,1081,4
31,1082,1
1,1083,5
8,1084,2
55,1085,9
16,1086,8
69,1087,2
71,1088,7
5,1089,2
29,1090,6
68,1091,8
94,1092,4
26,1093,6
23,1094,5
68,1095,8
56,1096,9
70,1097,5
48,1098,6
26,1099,2
57,1100,0
2,1101,6
13,1102,7
19,1103,3
18,1104,9
43,1105,3
98,1106,2
27,1107,0
39,1108,7
34,1109,1
50,1110,6
68,1111,9
70,1112,5
12,1113,6
93,1114,0
7,1115,2
65,1116,4
3,1117,8
79,1118,4
72,1119,3
50,1120,3
62,1121,5
75,1122,0
69,1123,2
2,1124,6
65,1125,4
56,1126,9
67,1127,9
15,1128,9
92,1129,4
31,1130,1
74,1131,3
32,1132,1
31,1133,1
43,1134,1
42,1135,6
39,1136,7
94,1137,2
95,1138,4
91,1139,9
68,1140,9
11,1141,8
23,1142,5
48,1143,5
75,1144,6
11,1145,5
30,1146,7
42,1147,6
28,1148,8
11,1149,8
12,1150,6
54,1151,0
88,1152,9
23,1153,5
66,1154,7
62,1155,5
64,1156,2
87,1157,9
86,1158,8
28,1159,8
60,1160,5
0,1161,4
44,1162,7
31,1163,1
61,1164,5
48,1165,5
23,1166,5
39,1167,7
36,1168,2
57,1169,0
18,1170,9
7,1171,2
27,1172,9
74,1173,9
61,1174,5
8,1175,2
27,1176,0
0,1177,8
79,1178,0
53,1179,1
17,1180,8
3,1181,6
33,1182,6
82,1183,3
51,1184,9
10,1185,5
8,1186,5
7,1187,2
36,1188,3
61,1189,5
92,1190,4
9,1191,6
73,1192,3
69,1193,2
64,1194,2
77,1195,3
24,1196,1
7,1197,2
64,1198,2
97,1199,3
28,1200,8
60,1201,5
70,1202,2
19,1203,7
29,1204,6
59,1205,3
25,1206,8
3,1207,8
44,1208,0
49,1209,4
87,1210,9
85,1211,3
30,1212,6
14,1213,9
6,1214,7
29,1215,6
54,1216,0
26,1217,5
45,1218,0
48,1219,6
98,1220,2
64,1221,2
82,1222,3
53,1223,1
3,1224,0
88,1225,9
77,1226,4
87,1227,9
47,1228,7
49,1229,0
80,1230,9
63,1231,3
88,1232,9
67,1233,6
41,1234,3
65,1235,4
97,1236,3
58,1237,0
58,1238,0
29,1239,6
93,1240,0
69,1241,2
56,1242,1
6,1243,1
3,1244,8
21,1245,5
48,1246,6
60,1247,5
68,1248,8
97,1249,4
79,1250,4
58,1251,0
7,1252,2
94,1253,8
78,1254,4
27,1255,0
8,1256,2
36,1257,3
56,1258,9
60,1259,5
66,1260,7
22,1261,8
62,1262,5
46,1263,0
4,1264,1
13,1265,8
28,1266,8
48,1267,5
36,1268,3
52,1269,5
98,1270,2
93,1271,3
95,1272,8
9,1273,6
23,1274,5
91,1275,9
36,1276,0
22,1277,8
71,1278,7
90,1279,4
76,1280,0
66,1281,7
19,1282,4
3,1283,0
37,1284,7
21,1285,5
99,1286,2
38,1287,6
15,1288,2
30,1289,7
30,1290,6
50,1291,3
15,1292,9
14,1293,3
97,1294,3
98,1295,2
56,1296,9
46,1297,0
11,1298,5
19,1299,4
38,1300,7
34,1301,1
27,1302,0
26,1303,6
45,1304,0
54,1305,0
12,1306,8
48,1307,3
57,1308,1
22,1309,8
70,1310,6
83,1311,9
15,1312,9
69,1313,2
23,1314,5
65,1315,4
87,1316,9
10,1317,5
24,1318,6
12,1319,6
82,1320,3
39,1321,7
1,1322,5
39,1323,7
72,1324,3
76,1325,0
41,1326,2
16,1327,8
8,1328,5
66,1329,7
52,1330,5
33,1331,6
89,1332,9
77,1333,3
12,1334,7
98,1335,2
83,1336,1
41,1337,3
42,1338,7
43,1339,3
94,1340,2
70,1341,5
7,1342,2
86,1343,8
43,1344,3
25,1345,8
33,1346,6
10,1347,5
64,1348,2
8,1349,2
44,1350,7
62,1351,5
22,1352,8
93,1353,3
35,1354,2
37,1355,7
85,1356,0
73,1357,3
2,1358,6
78,1359,3
15,1360,9
57,1361,1
98,1362,2
2,1363,6
8,1364,3
22,1365,5
97,1366,3
56,1367,1
86,1368,8
29,1369,6
59,1370,3
51,1371,6
76,1372,0
18,1373,9
34,1374,0
67,1375,5
1,1376,5
71,1377,7
25,1378,8
69,1379,3
35,1380,2
24,1381,6
86,1382,2
81,1383,9
95,1384,4
98,1385,2
36,1386,3
82,1387,3
88,1388,9
58,1389,3
14,1390,7
5,1391,7
42,1392,6
5,1393,7
12,1394,6
56,1395,1
10,1396,5
26,1397,6
92,1398,4
68,1399,9
3,1400,0
79,1401,4
49,1402,4
51,1403,1
28,1404,6
52,1405,5
40,1406,6
4,1407,1
42,1408,6
41,1409,3
5,1410,7
47,1411,7
40,1412,6
86,1413,8
66,1414,7
99,1415,2
58,1416,0
52,1417,7
78,1418,1
96,1419,3
43,1420,2
31,1421,1
68,1422,9
71,1423,4
10,1424,0
57,1425,0
71,1426,7
31,1427,1
47,1428,7
75,1429,6
88,1430,9
54,1431,0
42,1432,6
18,1433,2
58,1434,3
49,1435,4
34,1436,2
23,1437,5
30,1438,6
30,1439,6
57,1440,0
61,1441,5
62,1442,5
48,1443,2
78,1444,1
42,1445,6
37,1446,7
41,1447,3
5,1448,7
69,1449,3
61,1450,5
58,1451,0
8,1452,2
47,1453,9
55,1454,2
30,1455,2
16,1456,2
88,1457,9
96,1458,3
75,1459,6
30,1460,7
16,1461,8
60,1462,5
43,1463,5
35,1464,1
23,1465,5
9,1466,6
69,1467,2
40,1468,6
42,1469,7
56,1470,1
70,1471,2
12,1472,9
4,1473,1
3,1474,0
76,1475,0
96,1476,3
41,1477,3
98,1478,2
46,1479,0
72,1480,3
12,1481,4
28,1482,1
20,1483,7
58,1484,7
55,1485,9
48,1486,2
10,1487,0
13,1488,8
40,1489,6
6,1490,8
11,1491,5
73,1492,3
20,1493,5
61,1494,5
59,1495,5
70,1496,5
51,1497,1
63,1498,3
94,1499,4
7,1500,2
28,1501,8
37,1502,7
67,1503,8
87,1504,9
0,1505,8
83,1506,4
21,1507,5
30,1508,6
84,1509,0
79,1510,4
35,1511,2
14,1512,3
59,1513,5
45,1514,0
80,1515,1
14,1516,9
89,1517,9
35,1518,2
8,1519,5
30,1520,7
92,1521,4
81,1522,1
25,1523,5
17,1524,8
62,1525,5
79,1526,4
20,1527,7
7,1528,2
8,1529,8
51,1530,5
96,1531,3
55,1532,1
83,1533,9
96,1534,3
79,1535,0
4,1536,5
22,1537,6
7,1538,2
42,1539,6
96,1540,3
14,1541,9
93,1542,4
55,1543,1
73,1544,3
69,1545,2
31,1546,1
18,1547,9
98,1548,2
83,1549,9
95,1550,4
1,1551,5
91,1552,9
5,1553,7
27,1554,0
88,1555,9
85,1556,3
72,1557,9
51,1558,1
84,1559,8
62,1560,5
25,1561,7
90,1562,4
27,1563,0
59,1564,3
19,1565,4
67,1566,8
79,1567,4
85,1568,3
81,1569,8
37,1570,7
31,1571,1
8,1572,0
92,1573,4
64,1574,1
44,1575,5
82,1576,8
17,1577,8
74,1578,3
64,1579,1
84,1580,1
66,1581,7
91,1582,4
93,1583,0
24,1584,6
6,1585,1
79,1586,4
94,1587,2
40,1588,6
83,1589,9
92,1590,4
32,1591,8
15,1592,9
86,1593,8
83,1594,9
4,1595,7
43,1596,3
43,1597,9
28,1598,8
10,1599,9
60,1600,5
68,1601,9
61,1602,6
70,1603,5
18,1604,9
25,1605,7
69,1606,2
68,1607,9
39,1608,7
9,1609,6
10,1610,5
66,1611,7
57,1612,0
16,1613,8
6,1614,1
36,1615,0
3,1616,8
74,1617,3
79,1618,0
3,1619,1
18,1620,9
30,1621,7
11,1622,5
95,1623,3
1,1624,5
14,1625,3
95,1626,4
17,1627,8
96,1628,3
64,1629,2
69,1630,2
34,1631,1
77,1632,3
76,1633,0
42,1634,6
65,1635,4
10,1636,5
8,1637,5
48,1638,6
72,1639,3
82,1640,1
34,1641,2
49,1642,0
76,1643,0
29,1644,6
80,1645,1
31,1646,1
46,1647,6
37,1648,7
46,1649,4
99,1650,2
29,1651,6
49,1652,8
61,1653,3
26,1654,6
85,1655,3
37,1656,7
9,1657,6
89,1658,9
74,1659,9
81,1660,9
84,1661,0
23,1662,5
78,1663,1
80,1664,1
20,1665,8
99,1666,2
67,1667,8
96,1668,3
25,1669,7
65,1670,4
45,1671,0
24,1672,6
28,1673,8
49,1674,8
26,1675,6
25,1676,8
46,1677,9
68,1678,9
78,1679,1
48,1680,3
62,1681,9
16,1682,0
24,1683,1
64,1684,2
88,1685,9
6,1686,1
2,1687,6
74,1688,9
10,1689,0
38,1690,6
54,1691,0
4,1692,1
32,1693,8
61,1694,5
4,1695,1
51,1696,1
69,1697,7
15,1698,1
29,1699,6
72,1700,9
8,1701,5
31,1702,1
15,1703,9
66,1704,7
41,1705,2
0,1706,8
84,1707,1
56,1708,1
8,1709,0
69,1710,2
9,1711,6
38,1712,5
22,1713,2
72,1714,3
17,1715,9
52,1716,1
18,1717,9
14,1718,3
33,1719,6
56,1720,9
76,1721,0
20,1722,5
60,1723,5
96,1724,3
21,1725,5
33,1726,6
77,1727,3
22,1728,6
28,1729,6
69,1730,2
99,1731,2
6,1732,0
26,1733,6
27,1734,0
36,1735,5
96,1736,3
10,1737,5
97,1738,3
96,1739,3
61,1740,5
42,1741,7
42,1742,7
50,1743,3
4,1744,1
5,1745,2
99,1746,2
18,1747,9
9,1748,6
74,1749,7
84,1750,1
29,1751,6
73,1752,3
21,1753,5
50,1754,6
56,1755,9
57,1756,6
65,1757,4
77,1758,3
92,1759,4
50,1760,3
25,1761,7
93,1762,0
77,1763,3
50,1764,3
90,1765,4
2,1766,2
80,1767,1
58,1768,0
65,1769,4
12,1770,5
74,1771,9
48,1772,0
56,1773,9
91,1774,9
27,1775,0
4,1776,1
14,1777,9
5,1778,7
47,1779,2
2,1780,6
37,1781,7
84,1782,1
29,1783,0
26,1784,6
45,1785,4
43,1786,9
6,1787,1
19,1788,7
34,1789,2
11,1790,5
31,1791,1
33,1792,6
32,1793,8
65,1794,4
11,1795,5
25,1796,7
87,1797,9
20,1798,8
24,1799,1
26,1800,6
18,1801,9
46,1802,0
68,1803,9
24,1804,1
96,1805,3
74,1806,9
71,1807,4
28,1808,8
96,1809,3
49,1810,4
64,1811,2
3,1812,0
47,1813,2
68,1814,9
7,1815,2
69,1816,2
6,1817,1
21,1818,5
52,1819,5
65,1820,4
33,1821,6
35,1822,1
46,1823,6
51,1824,1
69,1825,2
70,1826,5
70,1827,6
87,1828,9
72,1829,1
67,1830,8
84,1831,1
72,1832,8
9,1833,6
91,1834,9
89,1835,0
82,1836,3
37,1837,7
79,1838,0
79,1839,4
11,1840,7
37,1841,7
84,1842,8
81,1843,2
45,1844,0
97,1845,4
48,1846,7
67,1847,5
25,1848,7
76,1849,0
57,1850,1
29,1851,6
22,1852,5
23,1853,5
23,1854,5
97,1855,3
87,1856,9
24,1857,1
78,1858,3
0,1859,4
45,1860,4
62,1861,5
92,1862,4
25,1863,8
60,1864,3
46,1865,9
80,1866,8
63,1867,7
19,1868,3
49,1869,4
63,1870,7
92,1871,4
90,1872,4
98,1873,2
97,1874,3
26,1875,6
87,1876,9
44,1877,7
95,1878,4
49,1879,0
70,1880,5
19,1881,7
99,1882,2
68,1883,9
64,1884,2
98,1885,2
16,1886,8
76,1887,0
78,1888,4
72,1889,9
31,1890,1
55,1891,2
65,1892,4
20,1893,5
41,1894,3
32,1895,1
31,1896,1
54,1897,0
56,1898,8
70,1899,5
35,1900,8
18,1901,9
36,1902,3
40,1903,6
40,1904,6
70,1905,5
12,1906,8
13,1907,8
52,1908,0
5,1909,7
4,1910,1
2,1911,6
93,1912,0
44,1913,0
48,1914,4
94,1915,2
24,1916,1
9,1917,6
87,1918,9
54,1919,0
52,1920,1
8,1921,2
1,1922,5
41,1923,2
61,1924,5
90,1925,4
66,1926,7
89,1927,4
23,1928,5
72,1929,3
95,1930,4
87,1931,9
9,1932,6
23,1933,5
69,1934,2
30,1935,7
35,1936,2
76,1937,0
96,1938,3
79,1939,0
87,1940,9
91,1941,9
22,1942,8
81,1943,2
44,1944,0
95,1945,4
52,1946,0
62,1947,5
16,1948,8
51,1949,5
38,1950,7
20,1951,7
93,1952,4
23,1953,5
7,1954,1
80,1955,1
75,1956,4
94,1957,4
75,1958,0
43,1959,2
14,1960,3
99,1961,2
8,1962,2
27,1963,0
80,1964,6
12,1965,8
31,1966,1
90,1967,4
34,1968,6
74,1969,3
63,1970,3
24,1971,1
53,1972,1
69,1973,2
19,1974,7
93,1975,0
73,1976,3
16,1977,8
45,1978,8
65,1979,0
59,1980,5
81,1981,6
90,1982,4
95,1983,4
83,1984,9
69,1985,2
17,1986,8
40,1987,6
21,1988,5
84,1989,0
47,1990,7
48,1991,2
41,1992,2
17,1993,8
92,1994,4
60,1995,5
37,1996,7
97,1997,4
36,1998,3
9,1999,6
50,2000,6
17,2001,9
68,2002,9
26,2003,6
2,2004,6
55,2005,5
92,2006,4
59,2007,3
88,2008,9
54,2009,0
83,2010,0
18,2011,9
22,2012,5
82,2013,3
12,2014,6
23,2015,5
82,2016,3
75,2017,6
38,2018,7
9,2019,6
16,2020,8
5,2021,2
97,2022,4
37,2023,7
83,2024,8
78,2025,1
90,2026,4
35,2027,1
29,2028,0
45,2029,0
27,2030,0
42,2031,6
83,2032,3
73,2033,3
34,2034,6
15,2035,9
39,2036,7
27,2037,0
4,2038,1
96,2039,3
87,2040,9
11,2041,8
83,2042,3
99,2043,2
7,2044,2
93,2045,3
64,2046,2
63,2047,1
42,2048,6
31,2049,1
21,2050,3
43,2051,5
36,2052,0
23,2053,5
53,2054,1
26,2055,6
44,2056,0
12,2057,6
98,2058,2
1,2059,4
35,2060,2
15,2061,9
76,2062,0
18,2063,9
53,2064,1
72,2065,8
30,2066,6
64,2067,2
70,2068,5
52,2069,5
5,2070,2
78,2071,1
76,2072,0
85,2073,0
69,2074,2
97,2075,4
96,2076,3
40,2077,6
84,2078,0
52,2079,0
15,2080,1
2,2081,6
11,2082,5
93,2083,0
44,2084,4
15,2085,9
56,2086,9
84,2087,8
23,2088,5
62,2089,5
34,2090,8
96,2091,3
86,2092,8
17,2093,8
48,2094,4
27,2095,0
50,2096,3
39,2097,7
59,2098,5
81,2099,7
78,2100,1
33,2101,6
24,2102,1
92,2103,4
15,2104,9
85,2105,3
19,2106,4
81,2107,2
91,2108,4
26,2109,2
89,2110,4
82,2111,3
88,2112,9
85,2113,3
53,2114,1
49,2115,8
80,2116,9
71,2117,4
63,2118,3
70,2119,5
72,2120,8
56,2121,0
40,2122,6
32,2123,1
71,2124,4
16,2125,8
25,2126,8
55,2127,1
67,2128,8
10,2129,0
17,2130,0
27,2131,0
70,2132,4
44,2133,0
92,2134,4
59,2135,5
45,2136,4
41,2137,2
32,2138,6
54,2139,0
