user_id,image_id,class
31,267,0
59,268,8
49,269,7
16,270,5
71,271,1
57,272,8
17,273,6
49,274,7
31,275,0
71,276,1
29,277,7
37,278,7
0,279,8
3,280,2
75,281,7
85,282,4
9,283,8
93,284,8
70,285,9
0,286,8
53,287,9
59,288,8
88,289,2
16,290,8
78,291,9
72,292,1
12,293,3
26,294,5
49,295,7
6,296,4
87,297,0
80,298,1
84,299,4
76,300,4
10,301,0
59,302,8
85,303,4
4,304,3
55,305,7
3,306,9
74,307,7
11,308,7
78,309,9
73,310,3
25,311,6
60,312,9
44,313,8
72,314,1
1,315,5
42,316,9
91,317,8
47,318,5
1,319,5
19,320,3
68,321,3
35,322,3
12,323,0
1,324,5
27,325,1
66,326,0
5,327,6
56,328,7
30,329,3
40,330,0
53,331,9
79,332,0
96,333,7
73,334,0
21,335,4
39,336,8
91,337,8
73,338,0
2,339,7
79,340,0
36,341,3
42,342,9
79,343,0
3,344,8
17,345,6
59,346,8
49,347,7
2,348,7
66,349,6
52,350,4
78,351,9
43,352,1
12,353,0
57,354,8
40,355,0
62,356,6
25,357,6
75,358,7
52,359,1
87,360,2
90,361,8
3,362,1
43,363,1
76,364,6
66,365,0
20,366,5
6,367,4
23,368,7
91,369,8
61,370,1
49,371,7
74,372,4
70,373,9
17,374,6
99,375,9
9,376,8
65,377,1
35,378,2
17,379,6
55,380,1
9,381,8
50,382,5
45,383,3
55,384,7
84,385,4
75,386,7
55,387,1
52,388,9
3,389,2
78,390,9
3,391,2
64,392,4
65,393,1
10,394,0
91,395,8
92,396,2
20,397,5
89,398,2
63,399,0
94,400,6
77,401,0
83,402,8
14,403,1
69,404,4
4,405,9
15,406,2
1,407,5
90,408,8
92,409,2
5,410,5
44,411,8
32,412,2
45,413,5
68,414,3
53,415,4
91,416,8
97,417,2
73,418,3
84,419,4
61,420,1
78,421,9
74,422,7
50,423,5
54,424,5
31,425,0
64,426,4
36,427,3
92,428,2
1,429,5
35,430,3
8,431,6
51,432,5
87,433,2
57,434,8
49,435,7
15,436,2
57,437,8
87,438,2
70,439,3
64,440,2
68,441,3
83,442,8
9,443,8
62,444,6
16,445,8
4,446,1
21,447,4
53,448,9
56,449,7
39,450,1
26,451,4
22,452,3
65,453,1
22,454,3
40,455,0
84,456,8
35,457,2
52,458,1
28,459,7
18,460,6
67,461,2
22,462,3
36,463,3
22,464,3
37,465,7
96,466,7
53,467,9
30,468,3
89,469,2
94,470,0
20,471,5
85,472,4
37,473,9
88,474,2
90,475,8
61,476,1
6,477,4
52,478,4
23,479,1
7,480,2
49,481,7
34,482,5
93,483,8
10,484,5
84,485,4
77,486,0
7,487,0
81,488,3
69,489,4
11,490,7
3,491,1
70,492,3
63,493,0
98,494,9
42,495,1
37,496,7
99,497,9
15,498,2
40,499,0
6,500,4
81,501,3
28,502,7
50,503,5
99,504,9
67,505,2
85,506,3
55,507,7
36,508,3
29,509,5
66,510,6
16,511,8
58,512,2
66,513,0
5,514,5
17,515,5
77,516,0
60,517,6
12,518,3
33,519,4
78,520,9
51,521,5
27,522,1
70,523,9
9,524,8
38,525,4
10,526,0
36,527,3
75,528,7
28,529,7
47,530,8
13,531,1
17,532,6
86,533,9
30,534,3
43,535,1
85,536,4
59,537,8
99,538,7
82,539,4
75,540,7
29,541,5
51,542,5
57,543,8
23,544,1
87,545,0
49,546,7
98,547,7
87,548,0
54,549,5
25,550,6
17,551,6
56,552,7
73,553,0
18,554,6
51,555,5
1,556,5
4,557,3
81,558,3
37,559,9
2,560,7
69,561,4
2,562,7
25,563,6
23,564,1
70,565,3
54,566,5
87,567,2
13,568,1
72,569,1
6,570,4
13,571,1
16,572,8
56,573,7
79,574,0
12,575,3
72,576,1
68,577,0
73,578,0
31,579,6
71,580,7
46,581,9
15,582,2
32,583,7
74,584,7
39,585,8
24,586,5
30,587,3
97,588,2
48,589,0
3,590,9
67,591,2
38,592,4
21,593,4
92,594,2
18,595,3
76,596,6
24,597,5
11,598,7
43,599,5
76,600,6
31,601,0
75,602,7
5,603,5
38,604,4
21,605,4
59,606,8
87,607,0
39,608,2
21,609,4
50,610,8
68,611,3
97,612,2
16,613,8
42,614,1
76,615,4
89,616,2
68,617,0
70,618,3
30,619,3
59,620,8
29,621,7
53,622,9
74,623,7
3,624,2
67,625,8
99,626,9
65,627,1
58,628,2
6,629,4
80,630,1
25,631,6
20,632,5
6,633,4
70,634,3
94,635,6
76,636,6
73,637,0
90,638,8
59,639,8
24,640,4
69,641,4
14,642,1
37,643,7
27,644,1
59,645,8
57,646,8
95,647,6
57,648,1
18,649,6
93,650,0
77,651,2
43,652,1
30,653,3
52,654,4
4,655,1
35,656,0
51,657,5
78,658,9
78,659,9
32,660,2
26,661,4
94,662,9
16,663,8
9,664,8
17,665,6
91,666,7
40,667,0
54,668,5
45,669,5
34,670,5
67,671,2
74,672,7
57,673,8
66,674,0
42,675,0
18,676,6
16,677,8
72,678,1
65,679,1
82,680,8
66,681,0
0,682,8
35,683,2
11,684,7
56,685,7
86,686,0
49,687,7
57,688,8
20,689,0
79,690,0
1,691,5
47,692,5
57,693,1
76,694,4
88,695,7
34,696,5
38,697,4
78,698,9
38,699,4
67,700,2
76,701,4
34,702,8
1,703,5
94,704,6
36,705,3
82,706,4
21,707,4
16,708,8
20,709,5
50,710,5
42,711,1
37,712,7
88,713,0
42,714,1
54,715,5
86,716,0
98,717,9
81,718,6
24,719,4
41,720,4
59,721,8
45,722,3
99,723,9
5,724,5
67,725,2
54,726,5
49,727,7
82,728,4
87,729,0
75,730,7
81,731,3
63,732,0
25,733,6
2,734,7
23,735,7
52,736,4
20,737,5
18,738,6
1,739,5
24,740,5
66,741,0
35,742,2
78,743,9
51,744,5
22,745,3
70,746,3
43,747,1
71,748,1
28,749,3
39,750,2
46,751,9
22,752,3
70,753,3
2,754,7
57,755,1
53,756,2
28,757,6
26,758,5
24,759,5
26,760,5
63,761,0
60,762,9
16,763,8
20,764,0
38,765,4
69,766,4
15,767,2
26,768,5
96,769,9
45,770,3
13,771,1
49,772,7
59,773,8
95,774,6
9,775,8
31,776,0
63,777,0
98,778,7
75,779,7
5,780,5
96,781,9
73,782,0
62,783,6
22,784,3
57,785,8
94,786,6
5,787,0
36,788,3
28,789,7
13,790,1
78,791,9
28,792,6
45,793,9
62,794,6
43,795,1
68,796,0
52,797,1
73,798,0
42,799,9
24,800,5
67,801,2
92,802,2
50,803,5
93,804,0
0,805,8
53,806,9
97,807,2
38,808,4
19,809,3
90,810,8
93,811,0
31,812,0
71,813,7
22,814,3
76,815,6
74,816,7
90,817,8
74,818,7
65,819,1
15,820,5
40,821,6
39,822,8
74,823,7
23,824,1
4,825,3
80,826,1
96,827,9
60,828,6
86,829,9
95,830,9
5,831,5
27,832,1
87,833,2
52,834,4
54,835,5
58,836,8
37,837,6
6,838,4
72,839,1
0,840,8
40,841,6
92,842,2
35,843,3
20,844,5
46,845,9
14,846,1
6,847,0
83,848,8
69,849,4
78,850,9
41,851,4
99,852,7
99,853,9
68,854,3
40,855,0
90,856,8
70,857,3
15,858,7
53,859,9
89,860,2
82,861,4
47,862,5
24,863,5
39,864,8
85,865,4
89,866,2
79,867,0
71,868,1
70,869,3
30,870,3
49,871,7
77,872,0
49,873,7
2,874,7
39,875,4
57,876,8
76,877,4
20,878,5
2,879,7
47,880,5
96,881,9
80,882,1
30,883,3
99,884,7
7,885,2
98,886,7
28,887,7
88,888,4
66,889,6
38,890,4
23,891,7
2,892,7
31,893,0
54,894,9
27,895,1
48,896,0
1,897,5
32,898,2
98,899,9
33,900,4
89,901,2
72,902,1
90,903,8
82,904,4
49,905,7
44,906,8
26,907,5
62,908,6
18,909,6
80,910,1
73,911,0
80,912,1
82,913,4
51,914,5
4,915,9
29,916,7
0,917,8
36,918,3
0,919,8
28,920,6
24,921,5
31,922,6
57,923,8
34,924,5
41,925,4
58,926,2
88,927,7
44,928,8
19,929,3
78,930,9
45,931,3
55,932,7
97,933,2
54,934,9
67,935,2
17,936,6
23,937,3
31,938,6
95,939,6
89,940,2
85,941,9
4,942,3
98,943,9
58,944,2
16,945,5
95,946,6
38,947,4
73,948,3
70,949,3
82,950,4
82,951,4
10,952,0
80,953,1
40,954,0
31,955,0
0,956,8
75,957,7
36,958,3
77,959,2
6,960,3
60,961,6
39,962,8
4,963,1
61,964,1
93,965,8
41,966,4
12,967,3
64,968,2
23,969,1
82,970,4
26,971,5
25,972,9
84,973,4
9,974,8
16,975,8
32,976,2
27,977,1
20,978,5
40,979,4
91,980,8
30,981,3
6,982,4
96,983,9
62,984,6
60,985,6
39,986,8
68,987,0
49,988,7
48,989,0
63,990,0
32,991,2
71,992,1
19,993,3
74,994,7
5,995,5
95,996,9
16,997,8
2,998,7
73,999,3
65,1000,1
9,1001,8
40,1002,0
97,1003,2
54,1004,5
90,1005,8
58,1006,2
13,1007,1
88,1008,0
87,1009,6
16,1010,8
36,1011,3
32,1012,2
83,1013,8
86,1014,0
39,1015,2
50,1016,5
87,1017,2
10,1018,0
74,1019,7
69,1020,4
38,1021,4
63,1022,0
79,1023,0
20,1024,5
70,1025,3
70,1026,3
83,1027,8
45,1028,3
79,1029,0
39,1030,2
73,1031,0
54,1032,5
76,1033,4
10,1034,5
77,1035,2
21,1036,4
61,1037,1
62,1038,6
74,1039,7
81,1040,3
17,1041,6
91,1042,8
5,1043,5
66,1044,6
38,1045,4
2,1046,7
18,1047,3
83,1048,6
0,1049,8
3,1050,2
49,1051,7
86,1052,3
29,1053,7
68,1054,0
30,1055,3
48,1056,0
99,1057,7
91,1058,8
75,1059,7
68,1060,0
47,1061,5
54,1062,5
84,1063,8
34,1064,4
49,1065,7
17,1066,6
13,1067,3
33,1068,7
44,1069,8
17,1070,6
20,1071,5
47,1072,5
40,1073,0
6,1074,4
43,1075,1
48,1076,0
1,1077,5
48,1078,0
36,1079,3
68,1080,0
6,1081,4
23,1082,1
1,1083,5
32,1084,2
46,1085,9
16,1086,8
67,1087,2
96,1088,7
7,1089,2
27,1090,6
84,1091,8
84,1092,4
25,1093,6
20,1094,5
84,1095,8
48,1096,9
54,1097,5
76,1098,6
35,1099,2
73,1100,0
8,1101,6
11,1102,7
6,1103,3
37,1104,9
19,1105,3
92,1106,2
31,1107,0
56,1108,7
27,1109,1
80,1110,6
54,1111,9
54,1112,5
18,1113,6
93,1114,0
7,1115,2
33,1116,4
9,1117,8
52,1118,4
30,1119,3
19,1120,3
50,1121,5
79,1122,0
67,1123,2
8,1124,6
33,1125,4
46,1126,9
53,1127,9
4,1128,9
76,1129,4
27,1130,1
36,1131,3
27,1132,1
27,1133,1
39,1134,1
74,1135,6
56,1136,7
89,1137,2
85,1138,4
99,1139,9
54,1140,9
9,1141,8
20,1142,5
29,1143,5
94,1144,6
7,1145,5
41,1146,7
74,1147,6
59,1148,8
9,1149,8
18,1150,6
66,1151,0
96,1152,9
20,1153,5
96,1154,7
51,1155,5
67,1156,2
86,1157,9
91,1158,8
59,1159,8
43,1160,5
0,1161,4
71,1162,7
27,1163,1
47,1164,5
29,1165,5
24,1166,5
56,1167,7
58,1168,2
73,1169,0
37,1170,9
7,1171,2
46,1172,9
61,1173,9
50,1174,5
32,1175,2
20,1176,0
0,1177,8
87,1178,0
55,1179,1
44,1180,8
17,1181,6
40,1182,6
69,1183,3
46,1184,9
5,1185,5
1,1186,5
7,1187,2
12,1188,3
50,1189,5
82,1190,4
17,1191,6
30,1192,3
77,1193,2
67,1194,2
36,1195,3
14,1196,1
15,1197,2
67,1198,2
86,1199,3
59,1200,8
47,1201,5
87,1202,2
28,1203,7
28,1204,6
22,1205,3
57,1206,8
0,1207,8
40,1208,0
24,1209,4
94,1210,9
70,1211,3
31,1212,6
3,1213,9
11,1214,7
28,1215,6
68,1216,0
26,1217,5
48,1218,0
76,1219,6
92,1220,2
67,1221,2
50,1222,3
61,1223,1
5,1224,0
95,1225,9
41,1226,4
94,1227,9
74,1228,7
63,1229,0
70,1230,9
30,1231,3
96,1232,9
94,1233,6
13,1234,3
38,1235,4
81,1236,3
77,1237,0
77,1238,0
28,1239,6
88,1240,0
67,1241,2
65,1242,1
13,1243,1
0,1244,8
16,1245,5
76,1246,6
47,1247,5
88,1248,8
85,1249,4
52,1250,4
77,1251,0
16,1252,2
93,1253,8
41,1254,4
31,1255,0
32,1256,2
12,1257,3
48,1258,9
45,1259,5
75,1260,7
44,1261,8
50,1262,5
63,1263,0
3,1264,1
16,1265,8
59,1266,8
29,1267,5
12,1268,3
34,1269,5
92,1270,2
73,1271,3
93,1272,8
17,1273,6
24,1274,5
99,1275,9
40,1276,0
57,1277,8
98,1278,7
74,1279,4
79,1280,0
93,1281,7
8,1282,4
7,1283,0
49,1284,7
20,1285,5
97,1286,2
62,1287,6
35,1288,2
41,1289,7
37,1290,6
19,1291,3
4,1292,9
4,1293,3
86,1294,3
92,1295,2
46,1296,9
63,1297,0
10,1298,5
11,1299,4
56,1300,7
27,1301,1
20,1302,0
25,1303,6
48,1304,0
68,1305,0
9,1306,8
19,1307,3
65,1308,1
57,1309,8
94,1310,6
78,1311,9
24,1312,9
77,1313,2
24,1314,5
33,1315,4
93,1316,9
5,1317,5
18,1318,6
18,1319,6
59,1320,3
56,1321,7
1,1322,5
63,1323,7
30,1324,3
79,1325,0
64,1326,2
39,1327,8
5,1328,5
91,1329,7
34,1330,5
37,1331,6
98,1332,9
36,1333,3
11,1334,7
92,1335,2
80,1336,1
18,1337,3
71,1338,7
19,1339,3
89,1340,2
54,1341,5
7,1342,2
91,1343,8
19,1344,3
57,1345,8
60,1346,6
5,1347,5
67,1348,2
32,1349,2
71,1350,7
51,1351,5
44,1352,8
73,1353,3
58,1354,2
49,1355,7
87,1356,0
35,1357,3
17,1358,6
45,1359,3
8,1360,9
65,1361,1
92,1362,2
5,1363,6
4,1364,3
20,1365,5
86,1366,3
65,1367,1
91,1368,8
28,1369,6
22,1370,3
81,1371,6
79,1372,0
45,1373,9
40,1374,0
51,1375,5
1,1376,5
98,1377,7
57,1378,8
30,1379,3
39,1380,2
19,1381,6
88,1382,2
78,1383,9
84,1384,4
92,1385,2
12,1386,3
50,1387,3
96,1388,9
22,1389,3
11,1390,7
2,1391,7
76,1392,6
2,1393,7
18,1394,6
65,1395,1
5,1396,5
19,1397,6
76,1398,4
53,1399,9
5,1400,0
52,1401,4
24,1402,4
43,1403,1
25,1404,6
34,1405,5
62,1406,6
4,1407,1
76,1408,6
18,1409,3
11,1410,7
74,1411,7
62,1412,6
91,1413,8
75,1414,7
97,1415,2
77,1416,0
75,1417,7
72,1418,1
81,1419,3
64,1420,2
23,1421,1
53,1422,9
38,1423,4
10,1424,0
73,1425,0
98,1426,7
23,1427,1
74,1428,7
95,1429,6
96,1430,9
66,1431,0
74,1432,6
35,1433,2
22,1434,3
24,1435,4
39,1436,2
24,1437,5
31,1438,6
31,1439,6
68,1440,0
50,1441,5
51,1442,5
64,1443,2
72,1444,1
76,1445,6
49,1446,7
18,1447,3
11,1448,7
30,1449,3
50,1450,5
77,1451,0
32,1452,2
46,1453,9
64,1454,2
35,1455,2
35,1456,2
98,1457,9
75,1458,3
94,1459,6
41,1460,7
39,1461,8
45,1462,5
26,1463,5
33,1464,1
24,1465,5
17,1466,6
77,1467,2
62,1468,6
71,1469,7
65,1470,1
87,1471,2
3,1472,9
3,1473,1
5,1474,0
79,1475,0
81,1476,3
13,1477,3
89,1478,2
63,1479,0
30,1480,3
6,1481,4
14,1482,1
28,1483,7
75,1484,7
46,1485,9
64,1486,2
10,1487,0
9,1488,8
66,1489,6
9,1490,8
7,1491,5
30,1492,3
15,1493,5
50,1494,5
43,1495,5
54,1496,5
43,1497,1
30,1498,3
84,1499,4
7,1500,2
59,1501,8
55,1502,7
83,1503,8
94,1504,9
0,1505,8
52,1506,4
16,1507,5
31,1508,6
87,1509,0
52,1510,4
53,1511,2
4,1512,3
43,1513,5
48,1514,0
72,1515,1
4,1516,9
98,1517,9
39,1518,2
5,1519,5
41,1520,7
76,1521,4
80,1522,1
26,1523,5
44,1524,8
50,1525,5
52,1526,4
32,1527,7
15,1528,2
9,1529,8
29,1530,5
81,1531,3
65,1532,1
78,1533,9
81,1534,3
87,1535,0
1,1536,5
18,1537,6
15,1538,2
66,1539,6
80,1540,3
3,1541,9
84,1542,4
61,1543,1
35,1544,3
67,1545,2
23,1546,1
45,1547,9
92,1548,2
78,1549,9
85,1550,4
1,1551,5
99,1552,9
2,1553,7
31,1554,0
96,1555,9
70,1556,3
58,1557,9
43,1558,1
91,1559,8
50,1560,5
32,1561,7
69,1562,4
20,1563,0
22,1564,3
6,1565,4
83,1566,8
52,1567,4
70,1568,3
90,1569,8
49,1570,7
23,1571,1
10,1572,0
82,1573,4
65,1574,1
29,1575,5
90,1576,8
44,1577,8
36,1578,3
65,1579,1
80,1580,1
75,1581,7
76,1582,4
93,1583,0
18,1584,6
13,1585,1
52,1586,4
89,1587,2
62,1588,6
78,1589,9
82,1590,4
82,1591,8
8,1592,9
91,1593,8
78,1594,9
2,1595,7
18,1596,3
46,1597,9
59,1598,8
3,1599,9
47,1600,5
53,1601,9
94,1602,6
54,1603,5
42,1604,9
32,1605,7
77,1606,2
53,1607,9
56,1608,7
17,1609,6
5,1610,5
96,1611,7
68,1612,0
39,1613,8
13,1614,1
40,1615,0
0,1616,8
36,1617,3
87,1618,0
3,1619,1
42,1620,9
41,1621,7
7,1622,5
73,1623,3
1,1624,5
4,1625,3
85,1626,4
44,1627,8
80,1628,3
67,1629,2
77,1630,2
27,1631,1
36,1632,3
79,1633,0
76,1634,6
38,1635,4
5,1636,5
5,1637,5
76,1638,6
30,1639,3
80,1640,1
39,1641,2
63,1642,0
79,1643,0
28,1644,6
80,1645,1
23,1646,1
76,1647,6
49,1648,7
21,1649,4
97,1650,2
28,1651,6
83,1652,8
28,1653,3
19,1654,6
70,1655,3
49,1656,7
17,1657,6
98,1658,9
60,1659,9
78,1660,9
87,1661,0
24,1662,5
72,1663,1
72,1664,1
44,1665,8
92,1666,2
83,1667,8
80,1668,3
36,1669,7
33,1670,4
48,1671,0
18,1672,6
59,1673,8
83,1674,8
25,1675,6
57,1676,8
46,1677,9
53,1678,9
71,1679,1
19,1680,3
52,1681,9
10,1682,0
14,1683,1
67,1684,2
96,1685,9
13,1686,1
8,1687,6
60,1688,9
10,1689,0
62,1690,6
66,1691,0
3,1692,1
82,1693,8
50,1694,5
4,1695,1
43,1696,1
96,1697,7
14,1698,1
28,1699,6
58,1700,9
1,1701,5
27,1702,1
8,1703,9
75,1704,7
58,1705,2
0,1706,8
80,1707,1
65,1708,1
10,1709,0
77,1710,2
17,1711,6
26,1712,5
35,1713,2
30,1714,3
25,1715,9
52,1716,1
45,1717,9
4,1718,3
60,1719,6
46,1720,9
79,1721,0
15,1722,5
47,1723,5
81,1724,3
17,1725,5
37,1726,6
36,1727,3
18,1728,6
25,1729,6
77,1730,2
97,1731,2
10,1732,0
25,1733,6
31,1734,0
26,1735,5
81,1736,3
5,1737,5
81,1738,3
80,1739,3
47,1740,5
71,1741,7
71,1742,7
19,1743,3
3,1744,1
3,1745,2
97,1746,2
45,1747,9
17,1748,6
99,1749,7
80,1750,1
28,1751,6
30,1752,3
17,1753,5
76,1754,6
48,1755,9
81,1756,6
38,1757,4
45,1758,3
76,1759,4
19,1760,3
32,1761,7
93,1762,0
36,1763,3
19,1764,3
69,1765,4
3,1766,2
72,1767,1
73,1768,0
33,1769,4
15,1770,5
70,1771,9
63,1772,0
46,1773,9
99,1774,9
31,1775,0
3,1776,1
3,1777,9
11,1778,7
64,1779,2
8,1780,6
55,1781,7
80,1782,1
40,1783,0
25,1784,6
21,1785,4
46,1786,9
12,1787,1
28,1788,7
39,1789,2
5,1790,5
23,1791,1
37,1792,6
82,1793,8
38,1794,4
7,1795,5
37,1796,7
95,1797,9
44,1798,8
14,1799,1
25,1800,6
42,1801,9
63,1802,0
54,1803,9
14,1804,1
80,1805,3
61,1806,9
38,1807,4
59,1808,8
73,1809,3
24,1810,4
67,1811,2
5,1812,0
64,1813,2
53,1814,9
32,1815,2
77,1816,2
13,1817,1
16,1818,5
34,1819,5
33,1820,4
40,1821,6
33,1822,1
76,1823,6
43,1824,1
67,1825,2
54,1826,5
94,1827,6
93,1828,9
68,1829,1
84,1830,8
80,1831,1
90,1832,8
17,1833,6
99,1834,9
88,1835,0
70,1836,3
49,1837,7
87,1838,0
52,1839,4
11,1840,7
49,1841,7
91,1842,8
88,1843,2
48,1844,0
88,1845,4
75,1846,7
51,1847,5
32,1848,7
79,1849,0
65,1850,1
28,1851,6
20,1852,5
24,1853,5
24,1854,5
81,1855,3
91,1856,9
14,1857,1
45,1858,3
1,1859,4
21,1860,4
50,1861,5
82,1862,4
58,1863,8
25,1864,3
46,1865,9
90,1866,8
75,1867,7
10,1868,3
24,1869,4
75,1870,7
82,1871,4
69,1872,4
92,1873,2
86,1874,3
25,1875,6
94,1876,9
71,1877,7
84,1878,4
63,1879,0
54,1880,5
28,1881,7
97,1882,2
53,1883,9
67,1884,2
92,1885,2
39,1886,8
79,1887,0
51,1888,4
54,1889,9
14,1890,1
64,1891,2
38,1892,4
15,1893,5
14,1894,3
27,1895,1
23,1896,1
66,1897,0
83,1898,8
54,1899,5
83,1900,8
45,1901,9
12,1902,3
66,1903,6
66,1904,6
54,1905,5
9,1906,8
16,1907,8
63,1908,0
11,1909,7
4,1910,1
8,1911,6
88,1912,0
40,1913,0
21,1914,4
89,1915,2
14,1916,1
17,1917,6
95,1918,9
68,1919,0
55,1920,1
32,1921,2
1,1922,5
58,1923,2
50,1924,5
69,1925,4
87,1926,7
64,1927,4
24,1928,5
30,1929,3
84,1930,4
95,1931,9
17,1932,6
26,1933,5
67,1934,2
41,1935,7
39,1936,2
79,1937,0
81,1938,3
87,1939,0
93,1940,9
99,1941,9
44,1942,8
88,1943,2
40,1944,0
84,1945,4
66,1946,0
50,1947,5
16,1948,8
34,1949,5
55,1950,7
29,1951,7
84,1952,4
24,1953,5
13,1954,1
72,1955,1
41,1956,4
84,1957,4
79,1958,0
64,1959,2
4,1960,3
97,1961,2
32,1962,2
31,1963,0
95,1964,6
9,1965,8
23,1966,1
69,1967,4
60,1968,6
36,1969,3
30,1970,3
14,1971,1
61,1972,1
77,1973,2
23,1974,7
95,1975,0
35,1976,3
34,1977,8
83,1978,8
77,1979,0
43,1980,5
95,1981,6
69,1982,4
84,1983,4
78,1984,9
77,1985,2
44,1986,8
66,1987,6
16,1988,5
87,1989,0
74,1990,7
64,1991,2
58,1992,2
44,1993,8
82,1994,4
43,1995,5
49,1996,7
85,1997,4
13,1998,3
18,1999,6
76,2000,6
25,2001,9
53,2002,9
25,2003,6
8,2004,6
34,2005,5
76,2006,4
22,2007,3
95,2008,9
66,2009,0
87,2010,0
45,2011,9
20,2012,5
68,2013,3
18,2014,6
24,2015,5
68,2016,3
94,2017,6
56,2018,7
17,2019,6
39,2020,8
3,2021,2
92,2022,4
49,2023,7
90,2024,8
72,2025,1
69,2026,4
33,2027,1
33,2028,0
48,2029,0
31,2030,0
66,2031,6
70,2032,3
30,2033,3
60,2034,6
8,2035,9
56,2036,7
31,2037,0
3,2038,1
73,2039,3
94,2040,9
9,2041,8
70,2042,3
97,2043,2
15,2044,2
73,2045,3
67,2046,2
65,2047,1
74,2048,6
27,2049,1
12,2050,3
26,2051,5
40,2052,0
24,2053,5
61,2054,1
19,2055,6
42,2056,0
18,2057,6
92,2058,2
6,2059,4
39,2060,2
4,2061,9
79,2062,0
45,2063,9
61,2064,1
90,2065,8
31,2066,6
67,2067,2
57,2068,5
34,2069,5
3,2070,2
72,2071,1
79,2072,0
87,2073,0
67,2074,2
85,2075,4
81,2076,3
62,2077,6
87,2078,0
63,2079,0
13,2080,1
8,2081,6
10,2082,5
88,2083,0
21,2084,4
8,2085,9
46,2086,9
91,2087,8
24,2088,5
50,2089,5
82,2090,8
73,2091,3
93,2092,8
44,2093,8
21,2094,4
31,2095,0
19,2096,3
56,2097,7
43,2098,5
99,2099,7
72,2100,1
60,2101,6
14,2102,1
82,2103,4
4,2104,9
70,2105,3
21,2106,4
88,2107,2
74,2108,4
35,2109,2
64,2110,4
68,2111,3
96,2112,9
70,2113,3
55,2114,1
83,2115,8
70,2116,9
40,2117,4
30,2118,3
54,2119,5
90,2120,8
68,2121,0
62,2122,6
27,2123,1
40,2124,4
16,2125,8
58,2126,8
65,2127,1
83,2128,8
10,2129,0
10,2130,0
31,2131,0
38,2132,4
48,2133,0
82,2134,4
43,2135,5
21,2136,4
58,2137,2
37,2138,6
66,2139,0
